id_registro,comentario,empresa,sede,rubro,estrellas,sentimiento_estrella,fecha_resena,url,comentario_limpio,texto_modelo,longitud_caracteres,cantidad_palabras,comentario_corto,sin_contenido_alfabetico,duplicado_global,duplicado_empresa_sede,estrellas_validas,sentimiento_esperado,sentimiento_consistente,requiere_revision,motivo_revision,sentimiento_modelo,polaridad_modelo,confianza_modelo,prob_neg,prob_neu,prob_pos,sentimiento_final,sentimiento_final_provisional,requiere_revision_etiqueta,confianza_etiqueta,motivo_revision_etiqueta,sentimiento_final_original,sentimiento_final_origen,sentimiento_ia,confianza_ia,justificacion_ia,usar_etiqueta_ia,sentimiento_ia_neutral,confianza_ia_neutral,justificacion_ia_neutral,usar_etiqueta_ia_neutral,regla_aplicada,tercil_longitud,etiqueta_llm,confianza_llm,justificacion_llm,sentimiento_v2
4080,Very good Good place for shopping Muy ordenado Ahora cobran a sus clientes por utilizar el baño,Tottus,Jockey Plaza,Retail,4,positivo,Editado Hace 10 meses,"https://www.google.com/maps/place/Tottus+Jockey+Plaza/@-12.0852978,-76.9891988,15z/data=!3m1!5s0x9105c7b3a8d76aa9:0xc6d50a7cd5ae2fea!4m8!3m7!1s0x9105c7b3024900c7:0x1999107f53756036!8m2!3d-12.085319!4d-76.978899!9m1!1b1!16s%2Fg%2F11bzrfl12g?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Very good Good place for shopping Muy ordenado Ahora cobran a sus clientes por utilizar el baño,very good good place for shopping muy ordenado ahora cobran a sus clientes por utilizar el baño,95,17,False,False,False,False,True,positivo,True,False,,POS,positivo,0.9558952450752258,0.003793271491304,0.0403115414083004,0.9558952450752258,positivo,positivo,False,alta,,positivo,consistencia_estrella_modelo,,,,,,,,,,media,positivo,0.0,"Elogia orden y compras, menciona cobro baño.",positivo
4592,"Supermercado muy ordendo, todos muy atentos. Encuentras productos comestibles importados. Super bien ubicado",Wong,Miraflores,Retail,5,muy positivo,Hace 3 meses,"https://www.google.com/maps/place/Wong+Balta/@-12.0918647,-77.0830566,13z/data=!4m12!1m2!2m1!1swong+miraflores!3m8!1s0x9105c818937627d1:0x58b52912789b6072!8m2!3d-12.1229264!4d-77.0321381!9m1!1b1!15sCg93b25nIG1pcmFmbG9yZXMiA4gBAVoRIg93b25nIG1pcmFmbG9yZXOSAQtzdXBlcm1hcmtldOABAA!16s%2Fg%2F11b6gnjz11?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Supermercado muy ordendo, todos muy atentos. Encuentras productos comestibles importados. Super bien ubicado",supermercado muy ordendo todos muy atentos encuentras productos comestibles importados super bien ubicado,108,13,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.9525757431983948,0.0042448546737432,0.0431793518364429,0.9525757431983948,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,corta,muy positivo,0.0,"Elogio entusiasta a orden, atención y ubicación.",muy positivo
2918,"Muy mal ,publican cosas en los diarios ,y , cuando va a Plaza Vea , no hay y preguntando , dicen nunca haber tenido. Problemas con las cajas ,más de media hora esperando ,en cola para pagar. Gran mayoría de cajas cerradas. Que diferencia con Los chilenos , tenemos mucho que aprender ,y no lo hacemos",Plaza Vea,Miraflores,Retail,1,muy negativo,Hace 7 años,"https://www.google.com/maps/place/plazaVea+Miraflores/@-12.1122237,-77.031688,17z/data=!3m1!5s0x9105c814389568b9:0x57570d65053fb554!4m17!1m8!3m7!1s0x9105c8143897b2c1:0xb77f6c4ff4007d96!2sPlaza+Vea+Miraflores,+Av.+Arequipa+4651,+Miraflores+15046!3b1!8m2!3d-12.112229!4d-77.0291131!16s%2Fg%2F1jkxdgykk!3m7!1s0x9105c81438bc15af:0xde58cec54fd29387!8m2!3d-12.1123414!4d-77.0290861!9m1!1b1!16s%2Fg%2F1tfm2j25?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Muy mal ,publican cosas en los diarios ,y , cuando va a Plaza Vea , no hay y preguntando , dicen nunca haber tenido. Problemas con las cajas ,más de media hora esperando ,en cola para pagar. Gran mayoría de cajas cerradas. Que diferencia con Los chilenos , tenemos mucho que aprender ,y no lo hacemos",muy mal publican cosas en los diarios y cuando va a plaza vea no hay y preguntando dicen nunca haber tenido problemas con las cajas más de media hora esperando en cola para pagar gran mayoría de cajas cerradas que diferencia con los chilenos tenemos mucho que aprender y no lo hacemos,300,52,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9626390337944032,0.9626390337944032,0.033541016280651,0.0038199762348085,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,0.0,"Quejas múltiples, largas esperas, falta de stock, tono crítico.",muy negativo
3974,Es amplio y encontré ropa tallas 10_16 para niñas y niños. Y tallas 2_6 para bbebes,Tottus,Atocongo,Retail,4,positivo,Hace 6 años,"https://www.google.com/maps/place/Tottus/@-12.1472344,-76.9920292,15z/data=!4m8!3m7!1s0x9105b869706d27f1:0x989b4442c72af420!8m2!3d-12.1472556!4d-76.9817294!9m1!1b1!16s%2Fg%2F119vsqj6c?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Es amplio y encontré ropa tallas 10_16 para niñas y niños. Y tallas 2_6 para bbebes,es amplio y encontré ropa tallas 10 16 para niñas y niños y tallas 2 6 para bbebes,83,16,False,False,False,False,True,positivo,True,False,,NEU,neutral,0.7117980122566223,0.0099575743079185,0.7117980122566223,0.2782443463802337,neutral,positivo,True,baja,sin_etiqueta_final_confiable,,regla_voto_ponderado,,,,,,,,,R1_estrellas_altas_neu_neutral,media,neutral,0.0,Describe variedad de tallas sin valoración.,neutral
2188,"El puntaje de las opiniones hace justicia a lo que lamentablemente no es uno de los más grandes sino importantes centros de atención de Movistar. Sin duda la clientela estaría feliz con una fila de asientos, un número sacado con una etiqueta de papel y esperar la atención que necesita. Sin embargo no hay suficientes asientos y llaman a los clientes a gritos (a veces susurros que hacen que se pierda el turno. La personas que ponen en la entrada son un desagradable filtro de atención cuyo objetivo es dar prioridad a quienes vienen a comprar o sacar nuevas líneas. Una vez que tu gasto ha sido hecho no te volverán a atender con esa prioridad sino que irás al final... con los de las quejas, fallas, desperfectos, etc.",Movistar,Miraflores,Telecomunicaciones,2,negativo,Hace un año,"https://www.google.com/maps/place/Movistar/@-12.1186158,-77.03333,16z/data=!4m12!1m2!2m1!1smovistar+miraflores!3m8!1s0x9105c81c0cef6c61:0x2aed58e607474fbf!8m2!3d-12.1248277!4d-77.026139!9m1!1b1!15sChNtb3Zpc3RhciBtaXJhZmxvcmVzIgOIAQFaFSITbW92aXN0YXIgbWlyYWZsb3Jlc5IBEXRlbGVwaG9uZV9jb21wYW554AEA!16s%2Fg%2F11bc73m4zm?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","El puntaje de las opiniones hace justicia a lo que lamentablemente no es uno de los más grandes sino importantes centros de atención de Movistar. Sin duda la clientela estaría feliz con una fila de asientos, un número sacado con una etiqueta de papel y esperar la atención que necesita. Sin embargo no hay suficientes asientos y llaman a los clientes a gritos (a veces susurros que hacen que se pierda el turno. La personas que ponen en la entrada son un desagradable filtro de atención cuyo objetivo es dar prioridad a quienes vienen a comprar o sacar nuevas líneas. Una vez que tu gasto ha sido hecho no te volverán a atender con esa prioridad sino que irás al final... con los de las quejas, fallas, desperfectos, etc.",el puntaje de las opiniones hace justicia a lo que lamentablemente no es uno de los más grandes sino importantes centros de atención de movistar sin duda la clientela estaría feliz con una fila de asientos un número sacado con una etiqueta de papel y esperar la atención que necesita sin embargo no hay suficientes asientos y llaman a los clientes a gritos a veces susurros que hacen que se pierda el turno la personas que ponen en la entrada son un desagradable filtro de atención cuyo objetivo es dar prioridad a quienes vienen a comprar o sacar nuevas líneas una vez que tu gasto ha sido hecho no te volverán a atender con esa prioridad sino que irás al final con los de las quejas fallas desperfectos etc,721,129,False,False,False,False,True,negativo,True,False,,NEG,negativo,0.9496505260467528,0.9496505260467528,0.0458953157067298,0.0044541307725012,negativo,negativo,False,alta,,negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,0.95,"Quejas graves sobre atención, falta de asientos y trato discriminatorio",muy negativo
1679,Muy mala atención no se respeto la caja preferencial por más que yo reclame estás personas que muestro en la foto no son preferenciales .. presentaron uno presento su placa y amenazante hizo que lo atendieram habiendo personas adultas mayores y yo gestantes muy aparte que vino con sus hermanos y tres coches llenos de productos es una pena lo que ha pasado pero eso denigra a metro ya que no se hace cumple con la zona preferencial,Metro,Breña,Retail,1,muy negativo,Hace 6 años,"https://www.google.com/maps/place/Metro+Bre%C3%B1a/@-12.053956,-77.0534221,15z/data=!4m8!3m7!1s0x9105c8c53e4b0cb1:0x35d73616c6af137!8m2!3d-12.0539772!4d-77.0431223!9m1!1b1!16s%2Fg%2F11h1cmj1r?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Muy mala atención no se respeto la caja preferencial por más que yo reclame estás personas que muestro en la foto no son preferenciales .. presentaron uno presento su placa y amenazante hizo que lo atendieram habiendo personas adultas mayores y yo gestantes muy aparte que vino con sus hermanos y tres coches llenos de productos es una pena lo que ha pasado pero eso denigra a metro ya que no se hace cumple con la zona preferencial,muy mala atención no se respeto la caja preferencial por más que yo reclame estás personas que muestro en la foto no son preferenciales presentaron uno presento su placa y amenazante hizo que lo atendieram habiendo personas adultas mayores y yo gestantes muy aparte que vino con sus hermanos y tres coches llenos de productos es una pena lo que ha pasado pero eso denigra a metro ya que no se hace cumple con la zona preferencial,432,77,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.975814163684845,0.975814163684845,0.0215161647647619,0.0026696997229009,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,0.94,"Denuncia abuso, amenazas y falta de respeto en zona preferencial",muy negativo
69,Es la principal,BBVA,San Isidro,Banca,4,positivo,Hace 8 años,"https://www.google.com/maps/place/BBVA+San+Isidro/@-12.0989572,-77.1197103,12z/data=!4m12!1m2!2m1!1sbbva+san+isidro!3m8!1s0x9105c8f55f4010bb:0x5808600f510cfb91!8m2!3d-12.0939282!4d-77.0211518!9m1!1b1!15sCg9iYnZhIHNhbiBpc2lkcm-SAQRiYW5r4AEA!16s%2Fg%2F1226g4gx?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Es la principal,es la principal,15,3,False,False,False,False,True,positivo,True,False,,NEU,neutral,0.6060672998428345,0.1348804682493209,0.6060672998428345,0.2590522468090057,neutral,positivo,True,baja,sin_etiqueta_final_confiable,,regla_voto_ponderado,,,,,,,,,R1_estrellas_altas_neu_neutral,corta,neutral,0.85,Solo afirma sin expresar opinión,neutral
1047,El personal de los módulos de Entel de Plaza San Miguel. pésima atención al cliente.,Entel,San Miguel,Telecomunicaciones,1,muy negativo,Hace 7 meses,"https://www.google.com/maps/place/TIENDA+PLAZA+SAN+MIGUEL+-+ENTEL/@-12.0763584,-77.0928335,15z/data=!3m1!5s0x9105c971d670aa0f:0x8193992371f626fa!4m8!3m7!1s0x9105c96d7da22637:0x682badb0e9bd7614!8m2!3d-12.0763796!4d-77.0825337!9m1!1b1!16s%2Fg%2F11b6qyzz6h?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",El personal de los módulos de Entel de Plaza San Miguel. pésima atención al cliente.,el personal de los módulos de entel de plaza san miguel pésima atención al cliente,84,15,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9801042079925536,0.9801042079925536,0.016019906848669,0.0038758155424147,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,corta,muy negativo,0.9,"Critica severamente la atención, la califica como pésima",muy negativo
2467,"Encontré lo que necesitaba y me atendieron muy bien, hasta me dieron un tazón de regalo",Movistar,San Miguel,Telecomunicaciones,5,muy positivo,Hace 2 años,"https://www.google.com/maps/place/Movistar/@-12.073177,-77.1385327,13z/data=!4m12!1m2!2m1!1smovistar+san+miguel!3m8!1s0x9105c96d80ef1e1b:0x2b9a36f3b3ce141b!8m2!3d-12.0763796!4d-77.0825337!9m1!1b1!15sChNtb3Zpc3RhciBzYW4gbWlndWVsIgOIAQFaFSITbW92aXN0YXIgc2FuIG1pZ3VlbJIBEGNlbGxfcGhvbmVfc3RvcmXgAQA!16s%2Fg%2F11xrdtwpz?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Encontré lo que necesitaba y me atendieron muy bien, hasta me dieron un tazón de regalo",encontré lo que necesitaba y me atendieron muy bien hasta me dieron un tazón de regalo,87,16,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.96690434217453,0.0029829011764377,0.0301127452403306,0.96690434217453,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,media,muy positivo,0.93,"Elogia atención excelente y regalo, recomienda implícitamente",muy positivo
4120,Excelente variedad y buenos precios. Las personas que atienden son muy amables. El lugar es muy comodo y el estacionamiento te lo exoneran si compras ms de 100 soles con la tarjeta cmr. Muy recomendable también por las ofertas,Tottus,Jockey Plaza,Retail,5,muy positivo,Fecha de edición: Hace 2 años,"https://www.google.com/maps/place/Tottus+Jockey+Plaza/@-12.0852978,-76.9891988,15z/data=!3m1!5s0x9105c7b3a8d76aa9:0xc6d50a7cd5ae2fea!4m8!3m7!1s0x9105c7b3024900c7:0x1999107f53756036!8m2!3d-12.085319!4d-76.978899!9m1!1b1!16s%2Fg%2F11bzrfl12g?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Excelente variedad y buenos precios. Las personas que atienden son muy amables. El lugar es muy comodo y el estacionamiento te lo exoneran si compras ms de 100 soles con la tarjeta cmr. Muy recomendable también por las ofertas,excelente variedad y buenos precios las personas que atienden son muy amables el lugar es muy comodo y el estacionamiento te lo exoneran si compras ms de 100 soles con la tarjeta cmr muy recomendable también por las ofertas,226,39,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.966958224773407,0.0028343540616333,0.0302073806524276,0.966958224773407,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,larga,muy positivo,0.96,"Enthusiastic praise, highlights variedad, precios, amabilidad, recomienda",muy positivo
248,"Recientemente abrí una cuenta bancaria en el Banco de Crédito del Perú (BCP) y quedé muy impresionado con la fluidez del proceso. Al llegar, me atendieron con prontitud y, en aproximadamente 25 minutos, completaron todos los trámites necesarios, incluyendo el depósito inicial en una ventanilla aparte. Las instalaciones estaban impecables y los dos empleados que me atendieron fueron corteses y profesionales. Recomiendo ampliamente el BCP por su servicio eficiente y atento.",BCP,Miraflores,Banca,5,muy positivo,Hace un año,"https://www.google.com/maps/place/Banco+BCP/@-12.1193191,-77.1032703,12z/data=!4m12!1m2!2m1!1sbcp+miraflores!3m8!1s0x9105c8180121743b:0xc640e5eb1d946b60!8m2!3d-12.1193191!4d-77.0332325!9m1!1b1!15sCg5iY3AgbWlyYWZsb3JlcyIDiAEBWhAiDmJjcCBtaXJhZmxvcmVzkgEEYmFua5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSUGJYWlVWRFpCUlJBQuABAPoBBAgAECQ!16s%2Fg%2F11c5rvzqdj?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Recientemente abrí una cuenta bancaria en el Banco de Crédito del Perú (BCP) y quedé muy impresionado con la fluidez del proceso. Al llegar, me atendieron con prontitud y, en aproximadamente 25 minutos, completaron todos los trámites necesarios, incluyendo el depósito inicial en una ventanilla aparte. Las instalaciones estaban impecables y los dos empleados que me atendieron fueron corteses y profesionales. Recomiendo ampliamente el BCP por su servicio eficiente y atento.",recientemente abrí una cuenta bancaria en el banco de crédito del perú bcp y quedé muy impresionado con la fluidez del proceso al llegar me atendieron con prontitud y en aproximadamente 25 minutos completaron todos los trámites necesarios incluyendo el depósito inicial en una ventanilla aparte las instalaciones estaban impecables y los dos empleados que me atendieron fueron corteses y profesionales recomiendo ampliamente el bcp por su servicio eficiente y atento,476,71,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.9372091889381408,0.0057908636517822,0.0569999180734157,0.9372091889381408,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,larga,muy positivo,0.97,"Alto elogio, destaca eficiencia, profesionalismo, recomienda ampliamente",muy positivo
3930,"No me gustaron los precios de los productos primera necesidades, las colas para pagar en caja, se extienden por los pasadizos impidiendo el libre desplazamiento para hacer las compras, además incumpliendo con el distanciamiento social. Falta orden en ese sentido.",Tottus,Atocongo,Retail,3,neutral,Hace 6 años,"https://www.google.com/maps/place/Tottus/@-12.1472344,-76.9920292,15z/data=!4m8!3m7!1s0x9105b869706d27f1:0x989b4442c72af420!8m2!3d-12.1472556!4d-76.9817294!9m1!1b1!16s%2Fg%2F119vsqj6c?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","No me gustaron los precios de los productos primera necesidades, las colas para pagar en caja, se extienden por los pasadizos impidiendo el libre desplazamiento para hacer las compras, además incumpliendo con el distanciamiento social. Falta orden en ese sentido.",no me gustaron los precios de los productos primera necesidades las colas para pagar en caja se extienden por los pasadizos impidiendo el libre desplazamiento para hacer las compras además incumpliendo con el distanciamiento social falta orden en ese sentido,263,40,False,False,False,False,True,neutral,True,False,,NEG,negativo,0.9759180545806884,0.9759180545806884,0.0206842105835676,0.0033978186547756,neutral,neutral,True,baja,sin_etiqueta_final_confiable,,ia_lote_neutral,muy negativo,alta,Queja fuerte y experiencia muy negativa,si,neutral,media,Combina aspectos positivos y negativos,si,,larga,negativo,0.9,Queja sobre precios altos y desorden en colas,negativo
2389,Lamentable el servicio que da esta empresa ! Hacen lo que les da la gana con los usuarios. No resuelven nada y su respuesta es que se resolvera dentro de 24 horas; paso las 24 horas y lo suben a 48 horas y despues de 48 horas no tienen una respuesta concreta!!,Movistar,San Miguel,Telecomunicaciones,1,muy negativo,Hace 4 años,"https://www.google.com/maps/place/Movistar/@-12.073177,-77.1385327,13z/data=!4m12!1m2!2m1!1smovistar+san+miguel!3m8!1s0x9105c96d80ef1e1b:0x2b9a36f3b3ce141b!8m2!3d-12.0763796!4d-77.0825337!9m1!1b1!15sChNtb3Zpc3RhciBzYW4gbWlndWVsIgOIAQFaFSITbW92aXN0YXIgc2FuIG1pZ3VlbJIBEGNlbGxfcGhvbmVfc3RvcmXgAQA!16s%2Fg%2F11xrdtwpz?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Lamentable el servicio que da esta empresa ! Hacen lo que les da la gana con los usuarios. No resuelven nada y su respuesta es que se resolvera dentro de 24 horas; paso las 24 horas y lo suben a 48 horas y despues de 48 horas no tienen una respuesta concreta!!,lamentable el servicio que da esta empresa hacen lo que les da la gana con los usuarios no resuelven nada y su respuesta es que se resolvera dentro de 24 horas paso las 24 horas y lo suben a 48 horas y despues de 48 horas no tienen una respuesta concreta,260,51,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.971344530582428,0.971344530582428,0.025186562910676,0.0034689856693148,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,0.95,Expresa enojo grave por falta de solución y demoras,muy negativo
584,La atencion de la srta en la cola de entrada y tambien la sra que es vigilante del lugar(es una sra ya mayor) es malcriada con todos las persona que entran sobretodo con adultos mayores se amarga para decir que hagan la cola mas alla es una sra amargada y con malos tratos.,Claro,Miraflores,Telecomunicaciones,4,positivo,Hace 2 años,"https://www.google.com/maps/place/Claro+%7C+Centro+de+Atenci%C3%B3n+%7C+Miraflores/@-12.0671125,-77.1219397,12z/data=!4m12!1m2!2m1!1sclaro+miraflores!3m8!1s0x9105c81937703e63:0xc13d8f83068682dc!8m2!3d-12.1238173!4d-77.0294468!9m1!1b1!15sChBjbGFybyBtaXJhZmxvcmVzIgOIAQFaEiIQY2xhcm8gbWlyYWZsb3Jlc5IBI3RlbGVjb21tdW5pY2F0aW9uc19zZXJ2aWNlX3Byb3ZpZGVy4AEA!16s%2Fg%2F11xbgjr16?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",La atencion de la srta en la cola de entrada y tambien la sra que es vigilante del lugar(es una sra ya mayor) es malcriada con todos las persona que entran sobretodo con adultos mayores se amarga para decir que hagan la cola mas alla es una sra amargada y con malos tratos.,la atencion de la srta en la cola de entrada y tambien la sra que es vigilante del lugar es una sra ya mayor es malcriada con todos las persona que entran sobretodo con adultos mayores se amarga para decir que hagan la cola mas alla es una sra amargada y con malos tratos,273,54,False,False,False,False,True,positivo,True,False,,NEG,negativo,0.9763258099555968,0.9763258099555968,0.0207837913185358,0.0028903789352625,,positivo,True,baja,sin_etiqueta_final_confiable,,sin_etiqueta,,,,,,,,,,larga,muy negativo,0.92,Denuncia maltrato y actitud desagradable del personal,muy negativo
2078,Me atendieron muy bien,Movistar,Los Olivos,Telecomunicaciones,5,muy positivo,Hace 11 meses,"https://www.google.com/maps/place/Movistar/@-12.0012823,-77.0856623,14z/data=!4m12!1m2!2m1!1smovistar+los+olivos!3m8!1s0x9105cf035aadd309:0x278325a6ff63c9c!8m2!3d-11.9888504!4d-77.0723399!9m1!1b1!15sChNtb3Zpc3RhciBsb3Mgb2xpdm9zIgOIAQFaFSITbW92aXN0YXIgbG9zIG9saXZvc5IBEGNlbGxfcGhvbmVfc3RvcmXgAQA!16s%2Fg%2F1tgdv61q?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Me atendieron muy bien,me atendieron muy bien,22,4,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.9325613975524902,0.007212656084448,0.0602259188890457,0.9325613975524902,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,corta,positivo,0.88,Breve elogio a la buena atención,positivo
3576,"Buena atención,el local se encuentra en esquina al costado del PQ Kennedy, subí al 3piso a recoger unos productos que compré online, la entrega fue muy rápido",Ripley,Miraflores,Retail,4,positivo,Hace 4 meses,"https://www.google.com/maps/place/Ripley+Miraflores/@-12.1230752,-77.0404893,15z/data=!4m8!3m7!1s0x9105c8191c65706b:0xe588d29fabe35574!8m2!3d-12.1230964!4d-77.0301895!9m1!1b1!16s%2Fg%2F11r8v2c0z?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Buena atención,el local se encuentra en esquina al costado del PQ Kennedy, subí al 3piso a recoger unos productos que compré online, la entrega fue muy rápido",buena atención el local se encuentra en esquina al costado del pq kennedy subí al 3piso a recoger unos productos que compré online la entrega fue muy rápido,158,28,False,False,False,False,True,positivo,True,False,,NEU,neutral,0.8208643198013306,0.0573095083236694,0.8208643198013306,0.1218261197209358,neutral,positivo,True,baja,sin_etiqueta_final_confiable,,regla_voto_ponderado,,,,,,,,,R1_estrellas_altas_neu_neutral,media,positivo,0.9,Elogia atención y rapidez sin exageración,positivo
3866,"El jefe de agencia es un mentiroso y no tienen vocación de servicio, una pena su trabajo.",Scotiabank,San Isidro,Banca,1,muy negativo,Hace 6 años,"https://www.google.com/maps/place/Scotiabank/@-12.0978772,-77.1197113,12z/data=!4m12!1m2!2m1!1sscotiabank+san+isidro!3m8!1s0x9105c87042dfe5af:0xeaeba6ad127ae4c2!8m2!3d-12.0972448!4d-77.0234335!9m1!1b1!15sChVzY290aWFiYW5rIHNhbiBpc2lkcm8iA4gBAZIBBGJhbmvgAQA!16s%2Fg%2F11c37q6hwm?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","El jefe de agencia es un mentiroso y no tienen vocación de servicio, una pena su trabajo.",el jefe de agencia es un mentiroso y no tienen vocación de servicio una pena su trabajo,89,17,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9856327772140504,0.9856327772140504,0.0109166214242577,0.0034506828524172,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,media,muy negativo,0.93,"Acusa falta de honestidad y servicio, tono muy crítico",muy negativo
1041,Muy mala atención,Entel,San Miguel,Telecomunicaciones,1,muy negativo,Hace 6 años,"https://www.google.com/maps/place/TIENDA+PLAZA+SAN+MIGUEL+-+ENTEL/@-12.0763584,-77.0928335,15z/data=!3m1!5s0x9105c971d670aa0f:0x8193992371f626fa!4m8!3m7!1s0x9105c96d7da22637:0x682badb0e9bd7614!8m2!3d-12.0763796!4d-77.0825337!9m1!1b1!16s%2Fg%2F11b6qyzz6h?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Muy mala atención,muy mala atención,17,3,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9317840933799744,0.9317840933799744,0.0574021562933921,0.0108136935159564,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,corta,muy negativo,0.9,Expresa fuerte insatisfacción con la atención,muy negativo
756,Buenas deseo saber si el horario de atencion es hasta las 21 hras,Claro,San Isidro,Telecomunicaciones,5,muy positivo,Hace 4 años,"https://www.google.com/maps/place/Claro/@-12.0960772,-77.1197129,12z/data=!4m12!1m2!2m1!1sclaro+san+isidro!3m8!1s0x9105c85bd40bef3d:0xf3981315533d1cf8!8m2!3d-12.0919836!4d-77.0419073!9m1!1b1!15sChBjbGFybyBzYW4gaXNpZHJvIgOIAQFaEiIQY2xhcm8gc2FuIGlzaWRyb5IBEGNlbGxfcGhvbmVfc3RvcmXgAQA!16s%2Fg%2F11b6v4ffrv?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Buenas deseo saber si el horario de atencion es hasta las 21 hras,buenas deseo saber si el horario de atencion es hasta las 21 hras,65,13,False,False,False,False,True,muy positivo,True,False,,NEU,neutral,0.9154746532440186,0.0466208644211292,0.9154746532440186,0.0379045158624649,neutral,muy positivo,True,baja,sin_etiqueta_final_confiable,,regla_voto_ponderado,,,,,,,,,R1_estrellas_altas_neu_neutral,corta,neutral,0.85,"Solo solicita información, sin valoración",neutral
