id_registro,empresa,rubro,estrellas,comentario_limpio,etiqueta_modelo,confianza_modelo,cluster,sentimiento_v2,etiqueta_revisada,observacion_revision
1153,Falabella,Retail,3,"Muy interesante oferta en el outlet. Acabo de encontrar un comedor a una fracción de su precio de venta al público. Es cuestión de buscar sin tener un objetivo, ya que no siempre uno encuentra lo quote busca y por elel contrario aparece una oportunidad en algo que no se tenia en mente. Lo que no gusta es que calzado de hombre es marginado de este lugar",negativo,0.4383000135421753,6.0,positivo,,
3280,Plaza Vea,Retail,4,"Menos personas de lo que usualmente había antes del inicio de la cuarentena. Al ingreso con auto no toman la temperatura al igual que al ingreso del mismo supermercado no toman temperatura y te brindan alcohol en gel. El lugar se veia limpio , el personal tenia su mascarilla, algunas adicional a ello su protector facial y todos usaban guantes plásticos. Debería haber más claridad en las ofertas que publican , puesto que nos ganamos con sorpresas al momento de pagar en caja. En general , todo lo demás bien. La visita fue rápida.",positivo,0.4156999886035919,4.0,positivo,,
1614,Interbank,Banca,5,Interbank cobra las tarifas más bajas por transacciones internacionales.,neutral,0.3986999988555908,6.0,positivo,,
3564,Ripley,Retail,4,"Es inmenso este local por ende encuentras infinidad de productos, a veces cuando hay ofertas la gente desordena y se te dificulta encontrar algo que te llame la atención, ropa de acuerdo a la temporada y la atención y ayuda están muy bien. Espero ir otro día porque había demasiada ropa que me gustó. 🙌…",neutral,0.4070999920368194,6.0,muy positivo,,
2212,Movistar,Telecomunicaciones,4,Solo fui a pagar pero todo bien amables,positivo,0.3876999914646148,16.0,positivo,,
4122,Tottus,Retail,5,"Amplio, ordenado y variado, hay muchas cosas que están a buen precio, y más con la tarjeta CMR, otra peculiaridad es que venden pollo Broaster en baldes estilo KFC y salchipapas, la variedad de colchones y muebles es amplia, tienen productos importados a lo Wong, y que hay un buffet al peso en ese segundo nivel que presenta el supermercado. Su personal es amable, y el ambiente es bien tranquilo, libre de bullicio.",muy positivo,0.4668000042438507,6.0,muy positivo,,
3596,Ripley,Retail,4,"Después de tiempo fuimos y la ropa ha mejorado bastante, salí contenta, tengo nuevos outfits 🥰…",positivo,0.4343000054359436,6.0,muy positivo,,
1154,Falabella,Retail,3,"Muy buen lugar con mucha ropa de buenas marcas. También hay una sección de corte de cabello en el segundo piso, pero las que atienden son venezolanas y me pidieron mi DNI y mi número telefónico y según la recepcionista era para la boleta, el peluquero era muy bueno pero también me hacía preguntas muy privadas como de qué parte del Perú era. Luego empecé a recibir llamadas spam, y en la boleta no pusieron mi teléfono, creo que los venezolanos me sacaban información con mala intención para convertirla con terceros, eso no me gustó que permitan que trabajen venezolanos allí.",negativo,0.3898000121116638,4.0,muy negativo,,
457,Claro,Telecomunicaciones,4,"Fue la atención estándar de los centro de atención, todo el servicio de Claro es igual en todos sus centros.",neutral,0.4966999888420105,1.0,neutral,,
954,Entel,Telecomunicaciones,4,"Entel siempre me atiende de la mejor manera posible, resolviendo mis dudas y problemas. Este local es algo chico, pero está ordenado y limpio. No había la cantidad de gente que esperaba y me atendieron inmediatamente llegué. La atención de la señorita que me tocó pudo haber sido mejor; ya que si bien sí resolvía mis dudas, no llegaba a informarme más beneficios que yo podría tener.",positivo,0.4544000029563904,4.0,positivo,,
73,BBVA,Banca,4,"Sus instalaciones se pueden ver desde lejos, el edificio es alto e imponente, tiene una amplia y cómoda terraza para el personal y los visitantes, y el trato por parte de su personal es amable y profesional",positivo,0.4578999876976013,6.0,positivo,,
2929,Plaza Vea,Retail,2,Deberian optar por mejorar sus productos frescos como frutas y verduras por esa razon busco productos de proveedores en pachacamac,neutral,0.4853000044822693,6.0,negativo,,
3396,Ripley,Retail,2,"No se si es por el lugar... no creo que todos vivan la misma experiencia allí. Algunos trabajadores pareciera que no tuvieran ganas de atender. El lugar es muy grande y completo en sus servicios; sin embargo, no me fue fácil encontrar cajeros (hay muy pocos y tuve que ir hasta el centro financiero). Los pasillos son confusos, asi como la entrada y salida (es como si estuviera diseñado solo para quienes tienen auto). La elegancia y limpieza 10/10.",neutral,0.4167999923229217,4.0,neutral,,
3395,Ripley,Retail,2,"Ripley del Jockey, enciende el aire acondicionado!!.. al entrar huele a perfumes de diferentes marcas, llega a ser tóxico de tan fuertes olores. Unos pasos más allá, encuentras olores a comida, todo eso mezclado con el sudor y temperatura del verano, 😱. El administrador en su oficina con AIRE ACC, y los demás que suden, no pues, dejen la tacañeria de lado, y usen el AIRE ACONDICIONADO,",negativo,0.4968000054359436,6.0,negativo,,
3284,Plaza Vea,Retail,4,Lugar adecuado para compras y centrico.. Es un supermercado amplio y con estacionamiento normal y preferenciales . Bivicletas motos y dillas de rueda,muy positivo,0.4316000044345855,6.0,neutral,,
1187,Falabella,Retail,4,"El administrador de la planta me pareció muy gentil pero sus trabajadores, no todos claro cero a la izquierda.",neutral,0.4133999943733215,4.0,negativo,,
2502,Oechsle,Retail,2,"Bajo stock en todos productos, el odio que sus dueños le tienen al centro comercial se hace notar en su tienda.",neutral,0.4499000012874603,1.0,muy negativo,,
4589,Wong,Retail,5,"Un supermercado con con todo tipo de artículos y viveres, se encuentra artículos de alto valor agregado en precios mayores del mercado. Igual es un sitio donde puedes encontrar prácticamente de todo en dos pisos para ello.",muy positivo,0.4711999893188476,6.0,neutral,,
1988,Movistar,Telecomunicaciones,1,Peor lugar es solo hacer higado,neutral,0.4131999909877777,6.0,muy negativo,,
1904,Metro,Retail,5,"En la primera foto: BLUE LABEL DE JOHNNIE WALKER, pero es ideal para comprar",neutral,0.4569000005722046,6.0,positivo,,
1996,Movistar,Telecomunicaciones,1,Mala atención algo característico de estos lugares,negativo,0.4860000014305115,4.0,negativo,,
602,Claro,Telecomunicaciones,5,"Atención rapidísima para comprar un chip (tarjeta) prepago para pasar unos días en Perú. Tenían diferentes ofertas, con llamadas y Gb para todo el territorio nacional de Perú.",positivo,0.4686999917030334,6.0,muy positivo,,
4379,Wong,Retail,4,Loacal amplio con aire acondicoinado tiene variedad de prodcutos. Tiene una pequeña barra para comer helados que son muy ricos y recomendables,positivo,0.4997999966144562,6.0,muy positivo,,
2439,Movistar,Telecomunicaciones,3,"Como local es bastante amplio, la atención normalmente es rápida, pero a veses deja mucho que desear, parece que no siempre el personal está preparado para afrontar presión por parte de los clientes y no son capaces de resolver conflictos.",neutral,0.4772999882698059,4.0,neutral,,
3966,Tottus,Retail,4,"Se respeta las colas, pero adentro el aforo pareciera que es elevado. Tienen cuidados pero sería conveniente espaciar más las góndolas para evitar los tumultos en ciertas áreas más concurridas. Bien como siempre amables todos.",neutral,0.4487000107765198,6.0,positivo,,
3406,Ripley,Retail,3,"Posee gran variedad de mercancía, ropa de todo tipo desde interior hasta ternos o ropa deportiva, perfumes, electrodomésticos y cosas para el hogar. Precios accesibles lugar ordenado y limpio.",muy positivo,0.4873999953269958,10.0,positivo,,
3417,Ripley,Retail,3,"Buen espacio y todo pero el personal 0/10 , te hablan mal",neutral,0.3492999970912933,20.0,negativo,,
4058,Tottus,Retail,2,ofrece variedad de productos en oferta con vencimiento a 1 semana para consumo rapido. Hasta ese nivel para ayudar a sus distribuidores que llenan las gondolas.,muy positivo,0.4625000059604645,23.0,neutral,,
2829,Plaza Vea,Retail,4,Buenos precios. Pero no me pidieron carnet de vacunacion ni Dni al entrar. Fue el 31 de Diciembre.,positivo,0.3896999955177307,15.0,neutral,,
2601,Oechsle,Retail,5,Antes de ingresar a las instalaciones medición de temperatura por parte del personal de seguridad y brindando alcohol para las manos. Posterior a eso lugar bien implementado y ordenado. Cajas para pagos no tan llenas y los clientes mantienen la distancia 1.5 metros.,neutral,0.4656000137329101,6.0,positivo,,
1367,Falabella,Retail,5,"Gran variedad de vestuario para mujer, limpio, huele bien, falta poco de orden y amabilidad a las personas que doblan y ordenan el vestuario lo hacen sentir incómodo mientras miras la ropa te ven con mala cara. Los cajeros son amables.",positivo,0.4941999912261963,23.0,neutral,,
1609,Interbank,Banca,5,"Muy buena la atención , excelente banco",positivo,0.4912000000476837,3.0,muy positivo,,
1622,Interbank,Banca,5,"Comoda agencia, te puedes servir café gratis y esperas sentado hasta que te llaman por tu nombre, excelencia de calidad.",positivo,0.4941999912261963,6.0,muy positivo,,
4091,Tottus,Retail,4,Es un local amplio con variedad de productos y ofertas para cada día de la semana. Un poco enredado el acceso. Te validan el estacionamiento por haber realizado compras.,positivo,0.4943000078201294,23.0,positivo,,
1398,Falabella,Retail,5,Si necesitas algo en Miraflores acude a Fala. Un lujazo de gran almacén,muy positivo,0.3657000064849853,6.0,muy positivo,,
774,Claro,Telecomunicaciones,2,Mala,negativo,0.3208000063896179,4.0,negativo,,
2775,Plaza Vea,Retail,2,"Este fin de semana fui a plaza vea del jockey plaza, y habian buenas ofertas en sus anaqueles del 40% en carnes y mas 10% de dscto con tu tarjeta oh,.grande fue mi sorpresa que cuando fui a caja y al pasar mi tarjeta me percato que no me estaban considerando los descuentos, yo me di cuenta y reclame, la cajera se hizo la desentendida que el precio no era como se estipulaba en el anaquel, como yo le habia tomado foto del descuento se lo enseño y recien pude considerarme los descuentos. La verdad no me imagino aquellas personas que confian ciegamente en plaza vea, cuanto les estaran robando, .ya que en el mostrador dice un precio y en caja es otro precio. Mi consejo para todos es que sean desconfiados, y si ven descuentos tomenle una foto con su movil y se lo enseñen a la cajera, es la unica manera de que les consideren los descuentos. Es lamentable que no haya honestidad en esta cadena de tiendas.",negativo,0.4666999876499176,21.0,muy negativo,,
3846,Scotiabank,Banca,4,"Atención rápida, poca gente. Solo se llena 5 minutos antes del cierre.",neutral,0.4532999992370605,5.0,muy positivo,,
598,Claro,Telecomunicaciones,4,"Poco lento, y depende quien te atienda es la amabilidad. entonces su máquina de recarga no funciona bien y tenés que hacer si o si tu fila en caja. Pueden mejorar.",negativo,0.4993000030517578,4.0,negativo,,
351,BanBif,Banca,3,"La atención es demasiada lenta y solo hay 2 cajas 1 preferente y otro para las demás personas. Es posible que haya más cajas pero ninguna más se aperturó , solo a partir de las 6 de aperturó otra más. Lo único ""positivo"" si se puede nombrar así, es que fui atendido despues de las 6. Todos fueron atendidos incluso los que llegaron hasta las 6. El trato al cliente lo sentí bien.",positivo,0.3422000110149383,4.0,negativo,,
4007,Tottus,Retail,5,UN LUGAR DONDE ENCUENTRAS DE TODO TIENE LAS 3 B BUENO BONITO Y BARATO SE LOS RECOMIENDO,positivo,0.3316999971866607,6.0,muy positivo,,
4012,Tottus,Retail,5,"Primera vez que ingrese a este Opdn Plaza y me resolvieron mis consulta con rapidez y cortesía. Servicio higiénicos bien limpios ,eso refleja como es el lugar en general. Se puede ir en familia con toda tranquilidad.",muy positivo,0.4824999868869781,6.0,muy positivo,,
3693,Ripley,Retail,4,"Se me perdio un DNI cuando fui a recoger un producto online y el de seguridad lo tenia solo pasaran 20 min desde que lo perdi y lo encontre gracias al de seguridad. Lo felicito por eso, fue muy rapido, las escaleras electricas del primer piso siempre te confunden cuando quieres ir a pisos superiores terminas donde una vuelta solo para ir ah al siguiente escalera.",muy positivo,0.4300999939441681,6.0,positivo,,
3935,Tottus,Retail,4,Mantiene precios con descuentos pero tienen que arreglar los carritos de compra las ruedas se traban y es difícil manejarlos,neutral,0.4896000027656555,6.0,neutral,,
2140,Movistar,Telecomunicaciones,1,A ver: primero que tienes que contar una historia al que reparte los tickets para atención y te pasa a donde quiere el o según lo que cree debe ser y no puedes.consultar nada; si uno pide atención por su celular lo mínimo es que te atienda una representante de servicio y tú puedas exponer tu caso. No puedes ir contando la mismo a varias personas,muy negativo,0.4966999888420105,4.0,negativo,,
4351,Wong,Retail,3,"La calidad de algunas de sus verduras sigue siendo baja comparada con plaza vea, por ej los tomates, los limones entre otros. El stock de productos también ha bajado.",negativo,0.4453999996185303,21.0,negativo,,
3829,Scotiabank,Banca,1,"No está actualizado, cerrado.",neutral,0.4508000016212463,4.0,negativo,,
4607,Wong,Retail,5,Super organizado. Protocolos de seguridad en ingreso y cajas. Por varios puntos de los niveles se observa personal de limpieza. Entre las 6 y 7 p.m. No hay mucha gente.,neutral,0.4925000071525574,9.0,muy positivo,,
1295,Falabella,Retail,3,Clásico local de la cadena de tienda por departamentos. No es muy grande y tiene poca variedad en comparación a otras tiendas de la misma cadena.,positivo,0.4278999865055084,6.0,neutral,,
3542,Ripley,Retail,3,"Oferta surtida en productos pero falta sock en tallas grandes. En algunos productos, las etiquetas no dejan ver su composición.",negativo,0.4681999981403351,4.0,negativo,,
1279,Falabella,Retail,1,Pesima atención al cliente por parte del cajero y del administrador,negativo,0.4842999875545501,4.0,muy negativo,,
2914,Plaza Vea,Retail,1,"Es importante tener mucho cuidado con éste supermercado en concreto. El cliente al realizar el pago con alguna tarjeta de crédito de otro país, la consideran según dicen ellos internacional y automáticamente te cobran un porcentaje de lo que se compró en el ticket por ser tarjeta de crédito de otro país. Tengan mucho cuidado!! Es una verdadera vergüenza.",negativo,0.4706999957561493,4.0,muy negativo,,
4420,Wong,Retail,5,"Con su remodelación y ampliación se ve mucho mejor, más productos, mejor servicio al cliente, espero que no se descuiden,.",positivo,0.4835000038146972,4.0,positivo,,
2042,Movistar,Telecomunicaciones,3,Relativamente rápido pero a veces no solucionan las cosas,neutral,0.4713999927043915,4.0,neutral,,
4572,Wong,Retail,5,"Este local es muy bonito y se ubica dentro del Balta Shopping, ocupa el segundo y tercer piso, hay escaleras mecánicas para subir. Como en todos los Wong venden de todo para el hogar aunque en este local no he visto muebles, pero sí, artefactos eléctricos, zapatos, ropa de bb, cosméticos, adornos y su gran variedad de frutas, verduras y carnes de excelente calidad.",positivo,0.4478999972343445,6.0,muy positivo,,
1575,Interbank,Banca,2,Esperar a la muerte sería más rápido.,neutral,0.4388000071048736,6.0,muy negativo,,
431,Claro,Telecomunicaciones,3,Siempre anda repleto...,positivo,0.4666000008583069,6.0,neutral,,
2512,Oechsle,Retail,3,Execelente la atencion... Recojo de productos decompras en limea es rápida,neutral,0.484499990940094,0.0,muy positivo,,
1218,Falabella,Retail,5,"El autoservicio para recoger compras por internet, es uffff; buenazo. Solo con el QR que te llega al correo y tu número de DNI te ahorras muchísimo tiempo.",neutral,0.4257999956607818,6.0,muy positivo,,
4190,Tottus,Retail,1,"Estafa de tottus la marina, yo fui a comprar unas donas de cacao a solo s/3.50 pero cuando fui a la caja de la panadería de tottus costó otro precio. No vengan a la panadería de tottus porque te estafan😡😡😡.Y También dejo una foto de la única sede de pressto, ubicada en el Open plaza la marina.…",neutral,0.4135999977588653,6.0,muy negativo,,
3965,Tottus,Retail,4,Totalmente un cambio favorable para nosotros los clientes. En atención excelente en Bio seguridad excelente. Solo les pediría un lugar donde podamos sentar por alguna emergencia.. Hoy busque una banca no lo había.. Hay que tener en consideración. Soy una persona mayor de sesenta años,muy positivo,0.4824999868869781,4.0,positivo,,
3687,Ripley,Retail,4,"Tienda de tres niveles con promociones contínuas. Además con el app Ripley Pago, el proceso de compra es más fácil.",positivo,0.4244000017642975,6.0,positivo,,
2731,Oechsle,Retail,5,"La tienda es muy grande y hay de todo en ropa para todas las edades, hay muchas ofertas si se tiene la tarjeta OH",positivo,0.4686999917030334,6.0,positivo,,
417,Claro,Telecomunicaciones,2,Espera de más de 1 hora para ingresar al local.,neutral,0.414000004529953,9.0,negativo,,
4409,Wong,Retail,4,"En infraestructura externa pareciera que fuera grande, pero por dentro es muy pequeño. Quitando esto que dije anteriormente, de lejos el mejor supermercado de Perú.",positivo,0.4623000025749206,6.0,positivo,,
1497,Falabella,Retail,4,Siempre está bien equipado en lo que respecta a moda de mujeres y hombres. Los espacios un poco reducidos como para las locuras de compras pero en un día normal de poca visita puedes realizar tranquila las compras,positivo,0.4165000021457672,6.0,positivo,,
1483,Falabella,Retail,4,"Este local en Las Begonias es uno de los más importante de la cadena , su surtido y la atención de la gente que atiende es buena gracias a que la mayoría de su fuerza de ventas se apoya en las marcas que distribuye pero también ese sistema tiene su parte mala ya que cuando el cliente desea otras opciones te dejan de lado y tienes que buscar al promotor de la otra marca y así sucesivamente. Pero el dolor de cabeza viene cuando quieres sacar tu carro de la cochera , primero si no encuentras lo que buscas tienes que pagar y eso te hace sentir muy mal como cliente, luego tienes que comprar como mínimo S/.40 y te dan algunos días 2 horas y justo me pasó ahora último que compré mercadería por más de 1100 soles pero solo te consideran esas 2 horas y pagas la diferencia a pesar que te demoraste en buscar, comparar y pagar y compré no solo en Saga y también en Tottus y a la hora de retirar el coche le enseñé todo lo que compré y a pesar de eso me cobró una hora en exceso....solo estuve 2.20 minutos....no hubo consideración al monto comprado...muy mal.",negativo,0.481900006532669,4.0,muy negativo,,
2181,Movistar,Telecomunicaciones,2,"Desde que llegué pude notar el orden y medidas de bioseguridad al i greso y durante la espera dentro de sus instalaciones, el personal respetuoso y atento. No es difícil llegar hasta el local ya que se encuentra en plena avenida Benavides, pero creo que deberían de tener algunas pequeñas sedes para consultas rápidas, o atención de pagos pero directamente no por intermediarios .",positivo,0.4275000095367431,4.0,positivo,,
761,Claro,Telecomunicaciones,5,Con claro es lo máximo,positivo,0.4627000093460083,6.0,muy positivo,,
4028,Tottus,Retail,5,Supermercado más completo del sur de lima,neutral,0.4681999981403351,6.0,positivo,,
442,Claro,Telecomunicaciones,4,No soy bueno prestando atención pero sin duda este centro estaba bien claro,negativo,0.4523999989032745,4.0,positivo,,
799,Claro,Telecomunicaciones,5,Celular barato,positivo,0.4616999924182892,6.0,positivo,,
472,Claro,Telecomunicaciones,5,Sorprendentemente me atendieron bien y resolvieron mi inconveniente.,muy positivo,0.4602000117301941,6.0,positivo,,
249,BCP,Banca,1,Fastidiado porque no recibo papel para el cajero automático fastidia el día,muy negativo,0.4914000034332275,4.0,negativo,,
3113,Plaza Vea,Retail,4,Encontré buen precio. Solo no había el detergente que suele utilizar. Pero es espacioso y de lunes a miércoles no hay mucha gente. Así que puede comprar con tranquilidad y seguridad.,muy positivo,0.4675000011920929,9.0,positivo,,
98,BBVA,Banca,5,Oficina central muy amplia,neutral,0.4620999991893768,6.0,positivo,,
553,Claro,Telecomunicaciones,2,Doble cola: una para obtener un ticket de atención y otra para que te atiendan. Ambas colas muy lentas. Pocos asientos. No hay zona para recargar celulares ni hay Wifi. ¿Estacionamiento? Ni siquiera lo pienses.,negativo,0.4749000072479248,4.0,muy negativo,,
1059,Entel,Telecomunicaciones,2,"Estube buscando información de un teléfono fijo inalambrico, hable con 3 personas y ninguno me orientó correctamente, al comprar el producto me dijeron que venía un bono para usar el equipó lo cual no era cierto, en fin, espero que mejoren en cuanto a información al cliente",negativo,0.4564999938011169,4.0,negativo,,
4512,Wong,Retail,3,Muchas variedad de productos pero muy caro,neutral,0.3921999931335449,23.0,neutral,,
3551,Ripley,Retail,3,"Establecimiento de fácil acceso y con buen servicio de seguridad. La señalética, signos, letreros y demás, está obsoleta y no ha sido renovada en un buen tiempo. Dificulta encontrar lo que necesitas sin recurrir a un empleado. Si están buscando tallas grandes (L, XL en ropa o 44+ en zapatos) en vestimenta masculina, encontrarán poco o nada de alternativas (las tallas L suelen acabarse primero). Nota: pueden encontrar promociones MUY buenas si aprovechan en visitarlos justo en cambio de temporadas o colecciones.",neutral,0.421099990606308,20.0,neutral,,
107,BBVA,Banca,5,Me encanta ese lugar,muy positivo,0.453900009393692,6.0,muy positivo,,
3330,Plaza Vea,Retail,5,"Es espacioso, tiene variedad de productos, la atención es rápida y muy amable. En esta coyuntura aplican muy bien los protocolos de seguridad manteniendo el distanciamiento social. Tiene un amplio estacionamiento ubicado en el segundo nivel, donde tambien estan ubicados los SSHH y también se puede estacionar en los alrededores de la tienda en el primer nivel pero les recomiendo dirigirse al segundo nivel; ya que en este nivel está dentro de la tienda. La ubicación de la tienda está en la misma Av Universitaria.",positivo,0.4771000146865845,6.0,muy positivo,,
4539,Wong,Retail,4,Productos un poco caro,neutral,0.4794999957084656,6.0,negativo,,
4418,Wong,Retail,5,"Una de las sucursales de la cadena de supermercados insignia del Perú. Se destaca por la calidad de la decoración, limpieza y la esmerada atención del personal. Además es reconocida la calidad de sus productos que hace tenga un público bien fidelizado.",positivo,0.4693000018596649,6.0,muy positivo,,
4743,Wong,Retail,5,"Tradición ..,.cruzando un poquito Lince",neutral,0.4413000047206878,6.0,neutral,,
4795,Wong,Retail,5,"Muy bueno, no venía de compras hace mas de 15 años, ha cambiado para bien, modernizado y sicye teniendo la misma calidad de siempre!!!",muy positivo,0.4876999855041504,6.0,muy positivo,,
2308,Movistar,Telecomunicaciones,3,"El lugar está bien, la atención es normal, la satisfacciòn del cliente es algo que nunca les interesó así que es deficiente. Solo basta estar 15 minutos allí para darte cuenta que todos son reclamos y problemas.",neutral,0.4375,4.0,muy negativo,,
2704,Oechsle,Retail,4,"Grata ""experiencia de pago"" en CAJA EXPRESS: Atención inmediata (captación), y sin cola, frente a un representante cerca al lugar de los productos elegidos...(solo modalidad con tarjeta). Puntos a mejorar: Proceso de embalaje - Etiquetado para el control de salida de producto(s)",neutral,0.4462000131607055,6.0,positivo,,
3080,Plaza Vea,Retail,3,"Primera visita post cuarentena. Muy surtido. Han tomado todas las medidas. El aforo estaba bien controlado. Encontramos todo lo que buscamos. Lo bueno de Plaza Vea es que tiene el mismo precio en todos sus locales. La atención en las cajas fue rápida. El personal amable. El estacionamiento cuesta seis soles. Cómo ya no hay personal que cobre, no hay como validar. Así que pagas tus seis soles no más.",muy positivo,0.4941000044345855,21.0,positivo,,
3076,Plaza Vea,Retail,3,"Este lugar ha mejorado muchísimo, particularmente por el desarrollo urbanístico que ha habido en la zona, esto ha producido de que los distintos negocios que se encuentran tengan por que volverse muy competitivos. Plaza Vea ha mejorado en el formato por el cual vende, es más atractivo y bonito y con un servicio mucho mejor que otros locales.",positivo,0.4668000042438507,21.0,muy positivo,,
4428,Wong,Retail,5,"Su nuevo local muy amplio y ordenado, hay gran variedad de productos 100% recomendado.",positivo,0.4754999876022339,23.0,muy positivo,,
733,Claro,Telecomunicaciones,5,"Cuando llegué a Perú me indicaron contratar con una empresa de telecomunicaciones supuestamente muy buena, error, desde que conocí y utilicé los servicios de Claro y su excelente atención ahora no la cambio por nada. Recomendada.",muy positivo,0.4327000081539154,4.0,muy positivo,,
1727,Metro,Retail,4,"Me gusto mucho encuentro las cosas que no encuentro en otros metros, como el atún Campomar que viene en pote de vidrio y así uno puede ver si el atún está en buen estado 😅…",neutral,0.39410001039505,6.0,muy positivo,,
1230,Falabella,Retail,5,Luego de 4 meses vengo y veo que tienen los protocolos de seguridad como se ve en la imagen a su ves se puede ingresar por el 1er nivel. Al ingresar te desinfectas las plantas de las zapatillas o lo que llevas puesto al momento como las manos y te toman la temperatura al ingresar. Muy bueno,positivo,0.4654000103473663,6.0,positivo,,
3840,Scotiabank,Banca,2,"Retiré 400 soles y me costó 117 euros. El tipo de cambio actual es de 0,24 euros por 1 sol. Así que debería costar 96 €. Retirar el dinero me costó 21 €, lo que equivale a unos 99 soles en comisiones y pérdida por tipo de cambio.",negativo,0.4713000059127807,4.0,muy negativo,,
1452,Falabella,Retail,2,"Lo Único Bueno De Allí es el Producto, lo demás deja mucho de que hablar, Por todas las Instalaciones Vendedores, Caja, Seguridad, Mala Atención por Completo.",positivo,0.4713999927043915,4.0,negativo,,
669,Claro,Telecomunicaciones,2,Siempre para lleno. Deben ir con tiempo a ese lugar.,neutral,0.4697000086307525,6.0,negativo,,
1902,Metro,Retail,5,"Tienda completa, tienen de todo. Los uso para comprar carnes y algunos suministros para la semana. El estacionamiento es gratuito por hasta 2 horas si compras un importe entre 20 a 30 soles",neutral,0.4081000089645386,6.0,positivo,,
2700,Oechsle,Retail,4,Oechsle es una cadena de tiendas por departamentos que forma parte del conglomerado peruano Intercorp. Donde puedes comprar artefactos y todo que necesitas para el hogar,muy positivo,0.4544000029563904,6.0,neutral,,
3319,Plaza Vea,Retail,5,"Teniamos hambre y por 37 soles almorzamos un pollo a la brasa con su gaseosa y aparte se compra el ají pollero, me demore en comprarlo 25 minutos, sino la cochera me cobraba 6 soles por hora. El pollo es rostizado , en horno electrico sin carbon, estaba rico, otro sabor pero lo recomiendo sale relleno, antes habian mesas para comerlo, ahora no los hay, asi q a comerlo en la camioneta",negativo,0.4257999956607818,4.0,positivo,,
2338,Movistar,Telecomunicaciones,5,"El centro es amplio y tiene lo necesario para resolver todas las inquietudes y solicitudes que se deseen realizar, al momento que fui, estaba poco concurrido y salí rápidamente con mi requerimiento resuelto",neutral,0.4772999882698059,6.0,positivo,,
632,Claro,Telecomunicaciones,1,"Mucho demoran en atender, algunas personas hacen cola por gusto.",negativo,0.4629999995231628,24.0,negativo,,
2090,Movistar,Telecomunicaciones,5,"Buen trato, pero mucho hacen esperar",positivo,0.4523999989032745,20.0,negativo,,
3456,Ripley,Retail,4,"hay cosas de todos los precios,pero vaya dispuesto a pasar rato,todo tipo de ropas perfumes calzado,,,a los mejores precios del mall...me compre unnshort adidas con sujetador de neoprene a poco mas de 20 dolares,,mi esposa unas blusas en liquidacion a unos 5 dolares",neutral,0.3727999925613403,6.0,muy positivo,,
3533,Ripley,Retail,2,"Ripley cuenta con un local amplio y una buena variedad de productos en todos los niveles de la tienda. Sin embargo, los precios suelen estar muy inflados. Aunque siempre hay alguna oferta, el precio de lista es excesivo, donde un polo simple de sus propias marcas cuesta hasta 250 soles",neutral,0.4873999953269958,23.0,neutral,,
1598,Interbank,Banca,1,Horrible te hacen esperar un montón.,muy negativo,0.4878999888896942,4.0,muy negativo,,
4302,Tottus,Retail,5,De todo para la casa,positivo,0.4451999962329864,6.0,positivo,,
1169,Falabella,Retail,3,"Un lindo lugar en lima centro donde comprar y pasear solo o en compañía de amigos o familiares. Electrónicos variados, ropa, muebles, servicios diversos, productos variados, etc.......al servicio de sus clientes y público en general que se adentre en sus instalaciones. Lo malo es que casi toda la tienda está muy enfocada en la venta de ropa (boutique), lo cual disminuye mucho el resto de artículos de la tienda. Deberían de diversificarse mucho más, de lo contrario perderán más clientes a manos de otras tiendas.",neutral,0.3659999966621399,6.0,neutral,,
4560,Wong,Retail,5,"Muy bueno, encontré todo, calidad A1, lo único que el mall no tiene un buen estacionamiento para bicicletas no cumple con la ley, no dan ticket, no preguntan quien es el dueño, etc, recomiendo actualizar eso y mejorarlo",positivo,0.4753000140190124,4.0,positivo,,
2477,Movistar,Telecomunicaciones,5,"La atención de Anthony Paredes, resolvió todos nuestros problemas, nos aconsejó en todo, más personas así en Movistar",muy positivo,0.4101999998092651,4.0,positivo,,
1155,Falabella,Retail,3,"Cómodo, pero la atención es bien complicada. Se demoran mucho.",negativo,0.4740999937057495,24.0,negativo,,
676,Claro,Telecomunicaciones,2,Demasiada cola solo para poder hacer una consulta.,negativo,0.4957999885082245,9.0,negativo,,
189,BCP,Banca,5,La sede principal cuenta con múltiples oficinas diseñadas para trabajar cómodamente con infraestructura moderna,neutral,0.4672999978065491,6.0,neutral,,
2965,Plaza Vea,Retail,4,"Hipermercado, productos variados, desde alimentos hasta tecnología",positivo,0.4386999905109405,6.0,neutral,,
2334,Movistar,Telecomunicaciones,4,"Respecto a años anteriores, la atención a mejorado, y tienen promociones ""caleta"" de tarifas que te sorprendes. Incluso equipos más baratos respecto a los demás operadores. Recién se ponen las pilas 🔋…",neutral,0.4729000031948089,6.0,positivo,,
81,BBVA,Banca,5,"Lo tengo al frente, genial vista",positivo,0.4918999969959259,6.0,positivo,,
269,BCP,Banca,4,"Es un lugar seguro y ordenado, la cochera es solo para trabajadores del banco. Debemos estacionar en las cocheras que hay alrededor.",positivo,0.4758999943733215,6.0,neutral,,
78,BBVA,Banca,5,Comité CN,negativo,0.3858999907970428,6.0,neutral,,
2996,Plaza Vea,Retail,5,"Después que. Lo remodelaron quedo. Muy hermoso, además que todo se ve súper fresco y la manera como están ordenados las frutas da gusto.",positivo,0.4815999865531921,6.0,muy positivo,,
